bill_n,date,time,item,amount,unit_price,total,payment_type(cash/card),buyer_id,shop_id,purchase_cost,date_of_purchase
100004218,2016-06-12,20:19:35,"Cufflinks type 7, Adidas",1,334.88,334.88,card,,shop_2,184,2016-06-12
100004220,2017-09-19,20:14:45,"Shirt type 7, Reebok",1,1310.26,1310.26,cash,846.0,shop_4,686,2017-09-19
100004221,2017-02-05,20:54:10,"T-shirt type 4, Adidas",1,290.88,290.88,card,,shop_3,144,2017-02-05
100004222,2016-06-09,10:27:42,"Sneakers type 2, Reebok",2,1153.2975999999999,2306.5951999999997,cash,,shop_1,1424,2016-06-14
100004223,2017-03-19,09:27:53,"Cap type 3, Puma",2,393.48848000000004,786.9769600000001,card,,shop_7,574,2017-03-20
100004223,2017-03-19,09:27:53,"Socks type 3, Reebok",1,310.55519999999996,310.55519999999996,card,,shop_7,184,2017-03-20
100004223,2017-03-19,09:27:53,"Shoes type 3, Adidas",1,3408.96,3408.96,card,,shop_7,1608,2017-03-20
100004224,2016-10-10,10:31:11,"Boots type 5, Puma",1,2273.648,2273.648,cash,,shop_2,1286,2016-10-11
100004224,2016-10-10,10:31:11,"Shoes type 4, Adidas",1,3582.7800000000007,3582.7800000000007,cash,,shop_2,1698,2016-10-11
100004224,2016-10-10,10:31:11,"Cufflinks type 6, Puma",1,365.72,365.72,cash,,shop_2,205,2016-10-11
100004224,2016-10-10,10:31:11,"Trousers type 12, Puma",1,245.83936,245.83936,cash,,shop_2,178,2016-10-11
100004224,2016-10-10,10:31:11,"T-shirt type 6, Adidas",1,331.15000000000003,331.15000000000003,cash,,shop_2,179,2016-10-11
100004224,2016-10-10,10:31:11,"T-shirt type 2, Nike",1,431.136,431.136,cash,,shop_2,216,2016-10-11
100004224,2016-10-10,10:31:11,"Socks type 3, Adidas",1,466.85999999999996,466.85999999999996,cash,,shop_2,251,2016-10-11
100004224,2016-10-10,10:31:11,"Hat type 3, Adidas",1,231.0,231.0,cash,,shop_2,110,2016-10-11
100004224,2016-10-10,10:31:11,"Cap type 3, Adidas",1,380.21000000000004,380.21000000000004,cash,,shop_2,197,2016-10-11
100004225,2017-03-06,16:48:52,"Shirt type 4, Adidas",1,358.98,358.98,cash,,shop_2,186,2017-03-11
100004226,2017-10-17,18:16:57,"Boots type 5, Reebok",2,5673.870000000001,11347.740000000002,card,,shop_6,5482,2017-10-22
100004226,2017-10-17,18:16:57,"Belt type 4, Nike",1,629.392,629.392,card,,shop_6,283,2017-10-22
100004226,2017-10-17,18:16:57,"Sneakers type 1, Adidas",1,3338.6800000000003,3338.6800000000003,card,,shop_6,1748,2017-10-22
100004226,2017-10-17,18:16:57,"Top type 4, Nike",2,394.2344,788.4688,card,,shop_6,356,2017-10-22
100004226,2017-10-17,18:16:57,"Hat type 3, Puma",1,388.44,388.44,card,,shop_6,249,2017-10-22
100004226,2017-10-17,18:16:57,"Shoes type 2, Nike",1,3564.98384,3564.98384,card,,shop_6,1562,2017-10-22
100004227,2017-07-08,18:29:54,"Shoes type 3, Nike",1,6650.368,6650.368,cash,,shop_4,3352,2017-07-12
100004229,2017-04-13,14:24:16,"Cap type 3, Reebok",1,306.1029,306.1029,cash,,shop_2,157,2017-04-13
100004229,2017-04-13,14:24:16,"Shirt type 12, Puma",1,444.2169600000001,444.2169600000001,cash,,shop_2,328,2017-04-13
100004229,2017-04-13,14:24:16,"Shirt type 6, Reebok",1,699.6,699.6,cash,,shop_2,330,2017-04-13
100004229,2017-04-13,14:24:16,"Cufflinks type 6, Nike",1,615.048,615.048,cash,,shop_2,294,2017-04-13
100004230,2016-05-10,14:23:13,"Socks type 3, Reebok",1,303.416,303.416,cash,,shop_2,184,2016-05-14
100004230,2016-05-10,14:23:13,"Hat type 5, Adidas",1,267.8742,267.8742,cash,,shop_2,163,2016-05-14
100004230,2016-05-10,14:23:13,"Top type 1, Adidas",1,717.444,717.444,cash,,shop_2,364,2016-05-14
100004230,2016-05-10,14:23:13,"Shoes type 3, Puma",1,5261.256,5261.256,cash,,shop_2,3003,2016-05-14
100004230,2016-05-10,14:23:13,"Shirt type 7, Puma",1,1055.23264,1055.23264,cash,,shop_2,644,2016-05-14
100004230,2016-05-10,14:23:13,"Shoes type 3, Adidas",1,3408.96,3408.96,cash,,shop_2,1608,2016-05-14
100004230,2016-05-10,14:23:13,"Slippers type 2, Nike",1,708.6208000000001,708.6208000000001,cash,,shop_2,332,2016-05-14
100004230,2016-05-10,14:23:13,"Shoes type 4, Nike",1,5776.12,5776.12,cash,,shop_2,2947,2016-05-14
100004231,2017-02-18,18:54:07,"Hat type 3, Puma",2,330.174,660.348,cash,,shop_4,498,2017-02-18
100004232,2017-07-17,14:18:57,"Shirt type 2, Adidas",1,1007.4,1007.4,cash,58.0,shop_5,460,2017-07-18
100004233,2017-10-01,12:02:12,"Ball type 1, Adidas",1,53.196,53.196,card,,shop_1,31,2017-10-01
100004234,2016-06-23,15:37:38,"Hat type 1, Reebok",1,495.55,495.55,card,,shop_7,265,2016-06-23
100004236,2017-11-25,15:13:24,"Ball type 2, Reebok",1,100.11,100.11,card,,shop_5,47,2017-11-26
100004236,2017-11-25,15:13:24,"T-shirt type 3, Reebok",1,440.7,440.7,card,,shop_5,226,2017-11-26
100004236,2017-11-25,15:13:24,"Belt type 1, Reebok",1,613.88,613.88,card,,shop_5,298,2017-11-26
100004236,2017-11-25,15:13:24,"Shirt type 9, Reebok",2,464.09999999999997,928.1999999999999,card,,shop_5,546,2017-11-26
100004237,2018-03-31,11:01:33,"Top type 3, Adidas",1,158.25000000000003,158.25000000000003,cash,,shop_5,75,2018-04-02
100004237,2018-03-31,11:01:33,"Shirt type 11, Adidas",1,601.4,601.4,cash,,shop_5,310,2018-04-02
100004237,2018-03-31,11:01:33,"Shirt type 4, Reebok",1,1673.8999999999999,1673.8999999999999,cash,,shop_5,881,2018-04-02
100004237,2018-03-31,11:01:33,"Trousers type 11, Reebok",1,1816.8400000000001,1816.8400000000001,cash,,shop_5,857,2018-04-02
100004238,2018-08-18,17:32:09,"Cufflinks type 4, Adidas",1,1069.81,1069.81,cash,,shop_1,493,2018-08-18
100004239,2018-01-10,20:36:11,"Belt type 2, Reebok",1,374.84150000000005,374.84150000000005,cash,,shop_4,209,2018-01-10
100004239,2018-01-10,20:36:11,"Shirt type 5, Adidas",1,1204.0223999999998,1204.0223999999998,cash,,shop_4,779,2018-01-10
100004239,2018-01-10,20:36:11,"Sneakers type 5, Nike",1,2494.0080000000003,2494.0080000000003,cash,,shop_4,1206,2018-01-10
100004240,2017-05-18,19:18:22,"Shirt type 7, Adidas",2,1550.25,3100.5,cash,,shop_4,1590,2017-05-19
100004241,2016-07-27,11:37:29,"Cufflinks type 4, Nike",1,386.12,386.12,card,,shop_5,197,2016-07-27
100004241,2016-07-27,11:37:29,"Hat type 4, Nike",1,573.6719999999999,573.6719999999999,card,,shop_5,246,2016-07-27
100004242,2016-09-02,19:32:49,"Top type 4, Nike",1,402.28,402.28,cash,1135.0,shop_6,178,2016-09-07
100004242,2016-09-02,19:32:49,"T-shirt type 2, Adidas",1,510.84,510.84,cash,1135.0,shop_6,258,2016-09-07
100004242,2016-09-02,19:32:49,"Shoes type 3, Nike",2,6650.368,13300.736,cash,1135.0,shop_6,6704,2016-09-07
100004242,2016-09-02,19:32:49,"Trousers type 5, Nike",1,2028.2880000000002,2028.2880000000002,cash,1135.0,shop_6,912,2016-09-07
100004243,2018-03-06,17:42:00,"Socks type 2, Nike",1,269.0,269.0,card,,shop_9,125,2018-03-06
100004243,2018-03-06,17:42:00,"Top type 2, Adidas",1,307.692,307.692,card,,shop_9,168,2018-03-06
100004244,2017-11-13,14:08:31,"Cap type 2, Puma",2,314.64000000000004,629.2800000000001,cash,226.0,shop_3,380,2017-11-17
100004244,2017-11-13,14:08:31,"Socks type 4, Adidas",1,688.1999999999999,688.1999999999999,cash,226.0,shop_3,370,2017-11-17
100004244,2017-11-13,14:08:31,"Sneakers type 3, Puma",1,3159.7200000000003,3159.7200000000003,cash,226.0,shop_3,1965,2017-11-17
100004244,2017-11-13,14:08:31,"T-shirt type 1, Adidas",1,459.90000000000003,459.90000000000003,cash,226.0,shop_3,219,2017-11-17
100004244,2017-11-13,14:08:31,"Top type 4, Reebok",1,271.59999999999997,271.59999999999997,cash,226.0,shop_3,140,2017-11-17
100004244,2017-11-13,14:08:31,"Shirt type 6, Adidas",1,1333.2,1333.2,cash,226.0,shop_3,606,2017-11-17
100004244,2017-11-13,14:08:31,"Socks type 6, Nike",1,536.52,536.52,cash,226.0,shop_3,255,2017-11-17
100004245,2017-08-14,20:32:45,"Socks type 5, Nike",1,506.984,506.984,cash,875.0,shop_3,254,2017-08-14
100004245,2017-08-14,20:32:45,"Sneakers type 5, Nike",1,2494.0080000000003,2494.0080000000003,cash,875.0,shop_3,1206,2017-08-14
100004245,2017-08-14,20:32:45,"Shirt type 7, Adidas",2,1503.7425,3007.485,cash,875.0,shop_3,1590,2017-08-14
100004245,2017-08-14,20:32:45,"Ball type 1, Reebok",2,93.73999999999998,187.47999999999996,cash,875.0,shop_3,86,2017-08-14
100004245,2017-08-14,20:32:45,"Slippers type 3, Puma",1,368.0,368.0,cash,875.0,shop_3,230,2017-08-14
100004245,2017-08-14,20:32:45,"Trousers type 10, Puma",1,1627.074,1627.074,cash,875.0,shop_3,1039,2017-08-14
100004245,2017-08-14,20:32:45,"Boots type 2, Nike",1,5933.952,5933.952,cash,875.0,shop_3,2727,2017-08-14
100004245,2017-08-14,20:32:45,"Cap type 3, Puma",1,479.86400000000003,479.86400000000003,cash,875.0,shop_3,287,2017-08-14
100004246,2016-01-04,19:22:57,"Socks type 6, Adidas",1,698.4,698.4,cash,,shop_7,388,2016-01-04
100004247,2018-09-01,19:37:02,"Shirt type 6, Nike",1,1304.37216,1304.37216,cash,1162.0,shop_3,702,2018-09-01
100004247,2018-09-01,19:37:02,"Top type 1, Adidas",1,797.16,797.16,cash,1162.0,shop_3,364,2018-09-01
100004247,2018-09-01,19:37:02,"Sneakers type 1, Reebok",1,2316.6000000000004,2316.6000000000004,cash,1162.0,shop_3,1053,2018-09-01
100004248,2017-05-28,10:16:57,"Top type 1, Reebok",1,187.308,187.308,card,,shop_1,88,2017-05-29
100004249,2017-08-27,09:46:34,"Ball type 2, Puma",1,72.36,72.36,cash,,shop_3,45,2017-08-27
100004249,2017-08-27,09:46:34,"Cufflinks type 4, Reebok",1,813.0276,813.0276,cash,,shop_3,419,2017-08-27
100004249,2017-08-27,09:46:34,"Hat type 6, Reebok",2,168.73899999999998,337.47799999999995,cash,,shop_3,214,2017-08-27
100004250,2016-10-06,10:03:59,"Hat type 5, Reebok",1,226.24,226.24,cash,,shop_4,112,2016-10-10
100004250,2016-10-06,10:03:59,"Hat type 7, Adidas",1,323.84,323.84,cash,,shop_4,176,2016-10-10
100004251,2017-07-30,14:42:12,"Cufflinks type 2, Puma",1,445.28000000000003,445.28000000000003,card,,shop_7,253,2017-07-30
100004251,2017-07-30,14:42:12,"Sneakers type 4, Reebok",1,3081.76,3081.76,card,,shop_7,1700,2017-07-30
100004251,2017-07-30,14:42:12,"Boots type 1, Reebok",1,4917.9,4917.9,card,,shop_7,2535,2017-07-30
100004251,2017-07-30,14:42:12,"Cap type 2, Puma",1,314.64000000000004,314.64000000000004,card,,shop_7,190,2017-07-30
100004251,2017-07-30,14:42:12,"Cufflinks type 6, Adidas",1,356.84999999999997,356.84999999999997,card,,shop_7,183,2017-07-30
100004252,2016-08-10,17:29:45,"Shirt type 1, Reebok",1,1113.4944,1113.4944,cash,,shop_5,738,2016-08-10
100004253,2017-09-25,19:03:33,"Belt type 4, Adidas",1,398.20000000000005,398.20000000000005,cash,136.0,shop_4,181,2017-09-25
100004253,2017-09-25,19:03:33,"Belt type 4, Nike",1,553.86496,553.86496,cash,136.0,shop_4,283,2017-09-25
100004253,2017-09-25,19:03:33,"Top type 2, Nike",2,934.78,1869.56,cash,136.0,shop_4,770,2017-09-25
100004253,2017-09-25,19:03:33,"T-shirt type 6, Nike",1,761.2,761.2,cash,136.0,shop_4,346,2017-09-25
100004253,2017-09-25,19:03:33,"Trousers type 9, Reebok",1,608.16,608.16,cash,136.0,shop_4,336,2017-09-25
100004253,2017-09-25,19:03:33,"Trousers type 10, Adidas",1,1062.0959999999998,1062.0959999999998,cash,136.0,shop_4,580,2017-09-25
100004253,2017-09-25,19:03:33,"Boots type 4, Reebok",1,7089.489,7089.489,cash,136.0,shop_4,3769,2017-09-25
100004254,2018-02-27,14:34:44,"Hat type 2, Reebok",1,370.832,370.832,card,10.0,shop_4,176,2018-03-02
100004254,2018-02-27,14:34:44,"Trousers type 3, Nike",1,1536.528,1536.528,card,10.0,shop_4,714,2018-03-02
100004254,2018-02-27,14:34:44,"Belt type 3, Reebok",1,714.4200000000001,714.4200000000001,card,10.0,shop_4,378,2018-03-02
100004254,2018-02-27,14:34:44,"Shirt type 4, Reebok",1,1673.8999999999999,1673.8999999999999,card,10.0,shop_4,881,2018-03-02
100004254,2018-02-27,14:34:44,"Shirt type 3, Puma",1,273.6,273.6,card,10.0,shop_4,152,2018-03-02
100004255,2017-10-14,09:35:46,"Shirt type 12, Adidas",1,820.8000000000001,820.8000000000001,card,1069.0,shop_2,456,2017-10-14
100004255,2017-10-14,09:35:46,"T-shirt type 7, Adidas",1,364.05999999999995,364.05999999999995,card,1069.0,shop_2,167,2017-10-14
100004256,2017-08-09,18:16:30,"Cufflinks type 2, Reebok",1,432.0,432.0,cash,489.0,shop_4,200,2017-08-11
100004256,2017-08-09,18:16:30,"Trousers type 8, Puma",1,607.7056000000001,607.7056000000001,cash,489.0,shop_4,482,2017-08-11
100004257,2016-08-28,18:21:20,"Shoes type 1, Puma",2,3143.2764,6286.5528,card,,shop_5,4530,2016-08-28
100004258,2017-08-18,12:57:36,"Cap type 2, Nike",1,541.66,541.66,cash,259.0,shop_7,265,2017-08-22
100004258,2017-08-18,12:57:36,"Trousers type 7, Nike",1,2670.744,2670.744,cash,259.0,shop_7,1299,2017-08-22
100004258,2017-08-18,12:57:36,"Boots type 6, Nike",1,5533.412,5533.412,cash,259.0,shop_7,2279,2017-08-22
100004259,2016-04-15,10:16:31,"Boots type 1, Adidas",1,7293.790000000001,7293.790000000001,card,,shop_9,3593,2016-04-15
100004259,2016-04-15,10:16:31,"Boots type 3, Nike",1,7087.679999999999,7087.679999999999,card,,shop_9,3312,2016-04-15
100004259,2016-04-15,10:16:31,"Boots type 3, Adidas",1,5086.304,5086.304,card,,shop_9,2999,2016-04-15
100004259,2016-04-15,10:16:31,"Shirt type 1, Reebok",1,1357.9199999999998,1357.9199999999998,card,,shop_9,738,2016-04-15
100004259,2016-04-15,10:16:31,"Shirt type 7, Puma",2,1022.9295999999999,2045.8591999999999,card,,shop_9,1288,2016-04-15
100004260,2018-08-12,15:47:35,"Trousers type 11, Adidas",1,1697.28,1697.28,cash,,shop_5,884,2018-08-12
100004260,2018-08-12,15:47:35,"Ball type 2, Reebok",1,100.11,100.11,cash,,shop_5,47,2018-08-12
100004260,2018-08-12,15:47:35,"Trousers type 3, Adidas",1,1910.4272,1910.4272,cash,,shop_5,1102,2018-08-12
100004261,2016-03-20,12:58:49,"Hat type 4, Reebok",1,229.4,229.4,cash,,shop_5,124,2016-03-20
100004262,2016-07-11,18:58:46,"Socks type 1, Reebok",1,316.46160000000003,316.46160000000003,cash,643.0,shop_8,182,2016-07-14
100004263,2017-09-04,20:46:54,"Hat type 4, Reebok",1,229.4,229.4,cash,,shop_8,124,2017-09-04
100004263,2017-09-04,20:46:54,"Trousers type 9, Puma",1,858.2800000000001,858.2800000000001,cash,,shop_8,499,2017-09-04
100004263,2017-09-04,20:46:54,"Cufflinks type 3, Puma",1,648.96,648.96,cash,,shop_8,390,2017-09-04
100004263,2017-09-04,20:46:54,"Boots type 4, Adidas",1,7128.99,7128.99,cash,,shop_8,3411,2017-09-04
100004263,2017-09-04,20:46:54,"Ball type 2, Puma",1,62.2296,62.2296,cash,,shop_8,45,2017-09-04
100004263,2017-09-04,20:46:54,"Sneakers type 1, Reebok",1,2316.6000000000004,2316.6000000000004,cash,,shop_8,1053,2017-09-04
100004263,2017-09-04,20:46:54,"Shoes type 3, Reebok",1,2500.2000000000003,2500.2000000000003,cash,,shop_8,1389,2017-09-04
100004263,2017-09-04,20:46:54,"Boots type 2, Nike",1,5518.57536,5518.57536,cash,,shop_8,2727,2017-09-04
100004263,2017-09-04,20:46:54,"Shoes type 2, Reebok",1,3678.766,3678.766,cash,,shop_8,2378,2017-09-04
100004266,2018-07-30,16:16:18,"Trousers type 2, Puma",1,1043.1200000000001,1043.1200000000001,cash,333.0,shop_4,590,2018-08-01
100004268,2017-08-31,18:12:04,"Shoes type 4, Puma",1,3041.7760000000003,3041.7760000000003,cash,,shop_4,1802,2017-08-31
100004268,2017-08-31,18:12:04,"Shirt type 5, Puma",1,1044.96,1044.96,cash,,shop_4,622,2017-08-31
100004269,2017-04-10,09:58:14,"T-shirt type 2, Nike",1,431.136,431.136,card,,shop_4,216,2017-04-14
100004269,2017-04-10,09:58:14,"Ball type 1, Nike",1,111.93599999999999,111.93599999999999,card,,shop_4,48,2017-04-14
100004271,2017-09-23,18:36:50,"Socks type 5, Nike",1,496.84432,496.84432,cash,,shop_7,254,2017-09-23
100004271,2017-09-23,18:36:50,"Trousers type 4, Adidas",1,1165.365,1165.365,cash,,shop_7,705,2017-09-23
100004271,2017-09-23,18:36:50,"T-shirt type 4, Nike",1,594.336,594.336,cash,,shop_7,246,2017-09-23
100004273,2018-01-28,10:52:34,"Trousers type 8, Adidas",1,2127.06,2127.06,cash,,shop_3,1053,2018-01-30
100004273,2018-01-28,10:52:34,"Shoes type 3, Adidas",2,2727.168,5454.336,cash,,shop_3,3216,2018-01-30
100004274,2016-08-13,19:36:28,"Shirt type 10, Adidas",1,446.8999999999999,446.8999999999999,cash,1159.0,shop_3,205,2016-08-13
100004275,2016-09-28,20:07:48,"Ball type 1, Reebok",1,93.73999999999998,93.73999999999998,cash,142.0,shop_1,43,2016-10-01
100004276,2016-02-10,20:33:21,"Shirt type 3, Puma",2,273.6,547.2,cash,,shop_1,304,2016-02-11
100004279,2018-03-09,14:50:28,"Shirt type 9, Reebok",1,513.24,513.24,cash,,shop_5,273,2018-03-09
100004280,2017-02-14,12:14:57,"Boots type 4, Puma",1,5054.352,5054.352,cash,,shop_9,3631,2017-02-15
100004280,2017-02-14,12:14:57,"Hat type 2, Reebok",1,363.26399999999995,363.26399999999995,cash,,shop_9,176,2017-02-15
100004280,2017-02-14,12:14:57,"Boots type 1, Puma",2,6316.816000000001,12633.632000000001,cash,,shop_9,7556,2017-02-15
100004280,2017-02-14,12:14:57,"Hat type 8, Adidas",1,326.8,326.8,cash,,shop_9,152,2017-02-15
100004280,2017-02-14,12:14:57,"Trousers type 9, Reebok",1,608.16,608.16,cash,,shop_9,336,2017-02-15
100004280,2017-02-14,12:14:57,"Hat type 8, Puma",1,519.6800000000001,519.6800000000001,cash,,shop_9,290,2017-02-15
100004280,2017-02-14,12:14:57,"Sneakers type 6, Adidas",1,2545.92,2545.92,cash,,shop_9,1224,2017-02-15
100004280,2017-02-14,12:14:57,"T-shirt type 1, Reebok",2,309.68,619.36,cash,,shop_9,316,2017-02-15
100004281,2018-01-09,16:43:10,"Hat type 3, Puma",1,341.8272,341.8272,card,,shop_4,249,2018-01-09
100004282,2017-05-26,18:50:13,"Trousers type 3, Reebok",1,1850.9699999999998,1850.9699999999998,card,629.0,shop_8,869,2017-05-26
100004284,2016-08-15,11:00:23,"T-shirt type 7, Nike",1,869.5840000000001,869.5840000000001,card,,shop_1,391,2016-08-15
100004285,2017-03-28,19:58:06,"Sneakers type 3, Puma",2,3159.7200000000003,6319.4400000000005,cash,,shop_7,3930,2017-03-28
100004287,2018-09-06,10:02:10,"Hat type 3, Puma",1,334.0584,334.0584,cash,1171.0,shop_8,249,2018-09-06
100004289,2018-08-25,20:38:53,"T-shirt type 4, Reebok",1,297.38340000000005,297.38340000000005,cash,,shop_6,174,2018-08-30
100004289,2018-08-25,20:38:53,"Sneakers type 4, Reebok",1,3502.0,3502.0,cash,,shop_6,1700,2018-08-30
100004290,2017-11-08,17:01:49,"Hat type 2, Nike",1,546.4480000000001,546.4480000000001,cash,,shop_9,238,2017-11-08
100004290,2017-11-08,17:01:49,"Socks type 1, Puma",1,215.496,215.496,cash,,shop_9,123,2017-11-08
100004290,2017-11-08,17:01:49,"Shoes type 4, Nike",2,5776.12,11552.24,cash,,shop_9,5894,2017-11-08
100004290,2017-11-08,17:01:49,"Shirt type 7, Puma",1,1076.768,1076.768,cash,,shop_9,644,2017-11-08
100004290,2017-11-08,17:01:49,"T-shirt type 7, Adidas",1,364.05999999999995,364.05999999999995,cash,,shop_9,167,2017-11-08
100004291,2018-08-08,12:27:40,"Shoes type 4, Adidas",2,3582.7800000000007,7165.560000000001,card,874.0,shop_9,3396,2018-08-08
100004291,2018-08-08,12:27:40,"Sneakers type 3, Nike",1,2651.176,2651.176,card,874.0,shop_9,1282,2018-08-08
100004292,2018-09-21,14:40:30,"Shirt type 6, Puma",1,551.7600000000001,551.7600000000001,cash,,shop_9,330,2018-09-21
100004292,2018-09-21,14:40:30,"Hat type 4, Reebok",1,229.4,229.4,cash,,shop_9,124,2018-09-21
100004292,2018-09-21,14:40:30,"Shirt type 12, Puma",1,548.416,548.416,cash,,shop_9,328,2018-09-21
100004292,2018-09-21,14:40:30,"Socks type 4, Puma",1,297.024,297.024,cash,,shop_9,168,2018-09-21
100004293,2018-07-14,19:20:32,"Slippers type 1, Reebok",1,686.4000000000001,686.4000000000001,cash,1059.0,shop_1,312,2018-07-16
100004294,2016-04-01,11:25:56,"Boots type 3, Puma",1,4924.416,4924.416,cash,,shop_3,2748,2016-04-01
100004295,2017-10-19,10:48:09,"Hat type 8, Adidas",1,267.97600000000006,267.97600000000006,cash,,shop_8,152,2017-10-22
100004295,2017-10-19,10:48:09,"Trousers type 6, Adidas",1,1532.0,1532.0,cash,,shop_8,766,2017-10-22
100004295,2017-10-19,10:48:09,"T-shirt type 6, Puma",1,181.28,181.28,cash,,shop_8,110,2017-10-22
100004296,2018-04-14,12:49:28,"Cufflinks type 6, Puma",1,365.72,365.72,cash,,shop_1,205,2018-04-14
100004299,2016-08-17,13:57:47,"Sneakers type 3, Adidas",1,3241.2599999999998,3241.2599999999998,cash,447.0,shop_3,1637,2016-08-20
100004301,2016-01-01,16:23:39,"T-shirt type 6, Reebok",1,326.52399999999994,326.52399999999994,cash,1174.0,shop_8,181,2016-01-04
100004301,2016-01-01,16:23:39,"T-shirt type 3, Reebok",1,440.7,440.7,cash,1174.0,shop_8,226,2016-01-04
100004301,2016-01-01,16:23:39,"Hat type 4, Adidas",2,545.9159999999999,1091.8319999999999,cash,1174.0,shop_8,560,2016-01-04
100004302,2018-02-08,17:52:06,"Shirt type 6, Puma",1,551.7600000000001,551.7600000000001,cash,,shop_7,330,2018-02-11
100004303,2016-08-01,13:54:36,"Socks type 3, Puma",1,606.464,606.464,cash,,shop_8,368,2016-08-05
100004303,2016-08-01,13:54:36,"Boots type 3, Adidas",2,6357.88,12715.76,cash,,shop_8,5998,2016-08-05
100004305,2018-09-19,19:49:46,"T-shirt type 7, Reebok",1,549.12,549.12,cash,226.0,shop_7,286,2018-09-22
100004306,2016-01-10,14:39:53,"Shirt type 7, Puma",1,1076.768,1076.768,cash,,shop_4,644,2016-01-10
100004309,2017-11-12,11:26:04,"Socks type 7, Nike",1,364.816,364.816,card,,shop_5,151,2017-11-16
100004310,2016-09-01,15:37:03,"Hat type 3, Nike",1,544.69632,544.69632,card,,shop_2,298,2016-09-01
100004312,2016-06-25,18:12:42,"Shirt type 7, Nike",1,1646.56,1646.56,card,,shop_5,820,2016-06-25
100004312,2016-06-25,18:12:42,"Shirt type 2, Adidas",1,1007.4,1007.4,card,,shop_5,460,2016-06-25
