invoice_n,date,shop_id,operation_type(purchase/transfer),item,amount,unit_cost,sum,supplier
50607,2016-10-01,12,Purchase,"Sneakers type 5, Puma",5,703,3515,Supplier A
50608,2016-10-01,12,Purchase,"Sneakers type 6, Puma",2,1564,3128,Supplier B
50608,2016-10-01,12,Purchase,"Slippers type 1, Puma",2,189,378,Supplier B
50608,2016-10-01,12,Purchase,"Slippers type 2, Puma",1,181,181,Supplier B
50608,2016-10-01,12,Purchase,"Boots type 2, Puma",1,1229,1229,Supplier B
50608,2016-10-01,12,Purchase,"Boots type 3, Puma",1,2748,2748,Supplier B
50608,2016-10-01,12,Purchase,"Boots type 5, Puma",1,1286,1286,Supplier B
50608,2016-10-01,12,Purchase,"Boots type 6, Puma",1,1361,1361,Supplier B
50608,2016-10-01,12,Purchase,"Shoes type 1, Puma",1,2265,2265,Supplier B
50608,2016-10-01,12,Purchase,"Shoes type 2, Puma",1,2032,2032,Supplier B
50609,2016-10-01,12,Purchase,"Shoes type 3, Puma",1,3003,3003,Supplier A
50609,2016-10-01,12,Purchase,"Belt type 1, Puma",1,191,191,Supplier A
50609,2016-10-01,12,Purchase,"Belt type 4, Puma",2,268,536,Supplier A
50609,2016-10-01,12,Purchase,"Cufflinks type 2, Puma",2,253,506,Supplier A
50609,2016-10-01,12,Purchase,"Cufflinks type 3, Puma",1,390,390,Supplier A
50609,2016-10-01,12,Purchase,"Cufflinks type 4, Puma",1,495,495,Supplier A
50609,2016-10-01,12,Purchase,"Cufflinks type 6, Puma",2,205,410,Supplier A
50609,2016-10-01,12,Purchase,"Cufflinks type 7, Puma",2,125,250,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 1, Puma",2,288,576,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 2, Puma",1,220,220,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 3, Puma",1,249,249,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 4, Puma",1,251,251,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 5, Puma",1,140,140,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 6, Puma",1,251,251,Supplier A
50609,2016-10-01,12,Purchase,"Hat type 7, Puma",1,237,237,Supplier A
50610,2016-10-01,12,Purchase,"Cap type 1, Puma",1,134,134,Supplier C
50610,2016-10-01,12,Purchase,"Cap type 2, Puma",2,190,380,Supplier C
50610,2016-10-01,12,Purchase,"Socks type 1, Puma",1,123,123,Supplier C
50610,2016-10-01,12,Purchase,"Socks type 4, Puma",1,168,168,Supplier C
50610,2016-10-01,12,Purchase,"T-shirt type 2, Puma",2,200,400,Supplier C
50610,2016-10-01,12,Purchase,"T-shirt type 3, Puma",1,389,389,Supplier C
50610,2016-10-01,12,Purchase,"T-shirt type 4, Puma",1,184,184,Supplier C
50611,2016-10-01,12,Purchase,"Trousers type 2, Puma",1,590,590,Supplier B
50612,2016-10-01,12,Purchase,"Trousers type 3, Puma",1,258,258,Supplier A
50613,2016-10-01,12,Purchase,"Trousers type 8, Puma",1,482,482,Supplier C
50613,2016-10-01,12,Purchase,"Trousers type 10, Puma",3,1039,3117,Supplier C
50613,2016-10-01,12,Purchase,"Trousers type 11, Puma",1,329,329,Supplier C
50614,2016-10-01,12,Purchase,"Shirt type 2, Puma",3,494,1482,Supplier B
50614,2016-10-01,12,Purchase,"Shirt type 3, Puma",1,152,152,Supplier B
50614,2016-10-01,12,Purchase,"Shirt type 4, Puma",2,542,1084,Supplier B
50614,2016-10-01,12,Purchase,"Shirt type 5, Puma",2,622,1244,Supplier B
50614,2016-10-01,12,Purchase,"Shirt type 6, Puma",1,330,330,Supplier B
50615,2016-10-01,12,Purchase,"Shirt type 7, Puma",1,644,644,Supplier C
50615,2016-10-01,12,Purchase,"Shirt type 8, Puma",1,264,264,Supplier C
50615,2016-10-01,12,Purchase,"Shirt type 10, Puma",1,283,283,Supplier C
50615,2016-10-01,12,Purchase,"Shirt type 11, Puma",1,410,410,Supplier C
50615,2016-10-01,12,Purchase,"Sneakers type 1, Reebok",1,1053,1053,Supplier C
50615,2016-10-01,12,Purchase,"Sneakers type 2, Reebok",2,712,1424,Supplier C
50615,2016-10-01,12,Purchase,"Sneakers type 4, Reebok",1,1700,1700,Supplier C
50615,2016-10-01,12,Purchase,"Sneakers type 6, Reebok",4,1069,4276,Supplier C
50615,2016-10-01,12,Purchase,"Slippers type 1, Reebok",2,312,624,Supplier C
50616,2016-10-01,12,Purchase,"Slippers type 3, Reebok",1,243,243,Supplier C
50616,2016-10-01,12,Purchase,"Boots type 1, Reebok",1,2535,2535,Supplier C
50616,2016-10-01,12,Purchase,"Boots type 2, Reebok",2,1213,2426,Supplier C
50616,2016-10-01,12,Purchase,"Boots type 5, Reebok",1,2741,2741,Supplier C
50617,2016-10-01,12,Purchase,"Shoes type 2, Reebok",1,2378,2378,Supplier A
50617,2016-10-01,12,Purchase,"Shoes type 4, Reebok",1,3298,3298,Supplier A
50617,2016-10-01,12,Purchase,"Belt type 1, Reebok",1,298,298,Supplier A
50617,2016-10-01,12,Purchase,"Cufflinks type 3, Reebok",1,391,391,Supplier A
50617,2016-10-01,12,Purchase,"Cufflinks type 5, Reebok",1,146,146,Supplier A
50617,2016-10-01,12,Purchase,"Cufflinks type 6, Reebok",1,221,221,Supplier A
50617,2016-10-01,12,Purchase,"Cufflinks type 7, Reebok",2,267,534,Supplier A
50617,2016-10-01,12,Purchase,"Ball type 1, Reebok",1,43,43,Supplier A
50617,2016-10-01,12,Purchase,"Ball type 2, Reebok",1,47,47,Supplier A
50617,2016-10-01,12,Purchase,"Hat type 1, Reebok",2,265,530,Supplier A
50618,2016-10-01,12,Purchase,"Hat type 2, Reebok",1,176,176,Supplier B
50618,2016-10-01,12,Purchase,"Hat type 3, Reebok",1,253,253,Supplier B
50618,2016-10-01,12,Purchase,"Hat type 6, Reebok",2,107,214,Supplier B
50618,2016-10-01,12,Purchase,"Hat type 7, Reebok",3,195,585,Supplier B
50618,2016-10-01,12,Purchase,"Hat type 8, Reebok",1,209,209,Supplier B
50618,2016-10-01,12,Purchase,"Cap type 1, Reebok",1,245,245,Supplier B
50618,2016-10-01,12,Purchase,"Socks type 1, Reebok",1,182,182,Supplier B
50618,2016-10-01,12,Purchase,"Socks type 3, Reebok",1,184,184,Supplier B
50618,2016-10-01,12,Purchase,"Socks type 4, Reebok",1,393,393,Supplier B
50618,2016-10-01,12,Purchase,"Socks type 5, Reebok",1,111,111,Supplier B
50618,2016-10-01,12,Purchase,"Top type 1, Reebok",1,88,88,Supplier B
50618,2016-10-01,12,Purchase,"Top type 2, Reebok",1,247,247,Supplier B
50618,2016-10-01,12,Purchase,"Top type 3, Reebok",2,263,526,Supplier B
50618,2016-10-01,12,Purchase,"Top type 4, Reebok",1,140,140,Supplier B
50618,2016-10-01,12,Purchase,"T-shirt type 1, Reebok",1,158,158,Supplier B
50619,2016-10-01,12,Purchase,"T-shirt type 4, Reebok",2,174,348,Supplier C
50619,2016-10-01,12,Purchase,"T-shirt type 6, Reebok",1,181,181,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 1, Reebok",2,981,1962,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 2, Reebok",1,159,159,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 4, Reebok",4,1176,4704,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 5, Reebok",2,1076,2152,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 6, Reebok",1,649,649,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 8, Reebok",1,1232,1232,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 10, Reebok",2,162,324,Supplier C
50619,2016-10-01,12,Purchase,"Trousers type 11, Reebok",1,857,857,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 2, Reebok",1,252,252,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 3, Reebok",1,246,246,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 4, Reebok",1,881,881,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 7, Reebok",4,686,2744,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 8, Reebok",1,563,563,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 9, Reebok",2,273,546,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 11, Reebok",3,814,2442,Supplier C
50620,2016-10-01,12,Purchase,"Shirt type 12, Reebok",3,629,1887,Supplier C
50620,2017-04-01,1,Purchase,"Sneakers type 1, Nike",3,1887,5661,Supplier C
50620,2017-04-01,1,Purchase,"Sneakers type 2, Nike",1,1964,1964,Supplier C
50620,2017-04-01,1,Purchase,"Sneakers type 3, Nike",1,1282,1282,Supplier C
50620,2017-04-01,1,Purchase,"Sneakers type 4, Nike",4,893,3572,Supplier C
50620,2017-04-01,1,Purchase,"Slippers type 2, Nike",1,332,332,Supplier C
50620,2017-04-01,1,Purchase,"Slippers type 3, Nike",2,138,276,Supplier C
50620,2017-04-01,1,Purchase,"Boots type 1, Nike",1,2814,2814,Supplier C
50620,2017-04-01,1,Purchase,"Boots type 2, Nike",4,2727,10908,Supplier C
50620,2017-04-01,1,Purchase,"Boots type 3, Nike",1,3312,3312,Supplier C
50620,2017-04-01,1,Purchase,"Shoes type 1, Nike",1,1611,1611,Supplier C
50620,2017-04-01,1,Purchase,"Shoes type 2, Nike",1,1562,1562,Supplier C
50620,2017-04-01,1,Purchase,"Shoes type 4, Nike",2,2947,5894,Supplier C
50620,2017-04-01,1,Purchase,"Belt type 1, Nike",2,121,242,Supplier C
50620,2017-04-01,1,Purchase,"Belt type 3, Nike",3,211,633,Supplier C
50620,2017-04-01,1,Purchase,"Cufflinks type 1, Nike",2,233,466,Supplier C
50620,2017-04-01,1,Purchase,"Cufflinks type 2, Nike",2,103,206,Supplier C
50620,2017-04-01,1,Purchase,"Cufflinks type 3, Nike",1,350,350,Supplier C
50621,2017-04-01,1,Purchase,"Cufflinks type 4, Nike",1,197,197,Supplier B
50622,2017-04-01,1,Purchase,"Cufflinks type 6, Nike",1,294,294,Supplier B
50622,2017-04-01,1,Purchase,"Cufflinks type 7, Nike",2,252,504,Supplier B
50622,2017-04-01,1,Purchase,"Ball type 1, Nike",3,48,144,Supplier B
50622,2017-04-01,1,Purchase,"Hat type 1, Nike",2,198,396,Supplier B
50622,2017-04-01,1,Purchase,"Hat type 3, Nike",1,298,298,Supplier B
50622,2017-04-01,1,Purchase,"Hat type 5, Nike",2,229,458,Supplier B
50622,2017-04-01,1,Purchase,"Hat type 6, Nike",6,237,1422,Supplier B
50622,2017-04-01,1,Purchase,"Hat type 7, Nike",2,208,416,Supplier B
50622,2017-04-01,1,Purchase,"Hat type 8, Nike",3,282,846,Supplier B
50622,2017-04-01,1,Purchase,"Cap type 1, Nike",2,224,448,Supplier B
50622,2017-04-01,1,Purchase,"Socks type 1, Nike",1,252,252,Supplier B
50622,2017-04-01,1,Purchase,"Socks type 2, Nike",1,125,125,Supplier B
50622,2017-04-01,1,Purchase,"Socks type 3, Nike",1,191,191,Supplier B
50622,2017-04-01,1,Purchase,"Socks type 6, Nike",1,255,255,Supplier B
50622,2017-04-01,1,Purchase,"Top type 1, Nike",1,139,139,Supplier B
50622,2017-04-01,1,Purchase,"Top type 3, Nike",5,250,1250,Supplier B
50622,2017-04-01,1,Purchase,"Top type 4, Nike",1,178,178,Supplier B
50622,2017-04-01,1,Purchase,"T-shirt type 1, Nike",1,190,190,Supplier B
50622,2017-04-01,1,Purchase,"T-shirt type 2, Nike",3,216,648,Supplier B
50622,2017-04-01,1,Purchase,"T-shirt type 3, Nike",2,230,460,Supplier B
50622,2017-04-01,1,Purchase,"T-shirt type 6, Nike",2,346,692,Supplier B
50622,2017-04-01,1,Purchase,"Trousers type 1, Nike",1,937,937,Supplier B
50622,2017-04-01,1,Purchase,"Trousers type 2, Nike",2,597,1194,Supplier B
50622,2017-04-01,1,Purchase,"Trousers type 3, Nike",1,714,714,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 4, Nike",1,1007,1007,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 6, Nike",4,1062,4248,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 7, Nike",4,1299,5196,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 8, Nike",2,743,1486,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 9, Nike",1,359,359,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 10, Nike",2,577,1154,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 11, Nike",1,453,453,Supplier B
50623,2017-04-01,1,Purchase,"Trousers type 12, Nike",2,758,1516,Supplier B
50624,2017-04-01,1,Purchase,"Shirt type 1, Nike",2,837,1674,Supplier C
50624,2017-04-01,1,Purchase,"Shirt type 3, Nike",1,821,821,Supplier C
50624,2017-04-01,1,Purchase,"Shirt type 4, Nike",1,876,876,Supplier C
50624,2017-04-01,1,Purchase,"Shirt type 5, Nike",1,419,419,Supplier C
50624,2017-04-01,1,Purchase,"Shirt type 8, Nike",2,542,1084,Supplier C
50625,2017-04-01,1,Purchase,"Shirt type 9, Nike",3,740,2220,Supplier C
50625,2017-04-01,1,Purchase,"Shirt type 11, Nike",1,659,659,Supplier C
50625,2017-04-01,1,Purchase,"Shirt type 12, Nike",1,471,471,Supplier C
50625,2017-04-01,1,Purchase,"Sneakers type 1, Adidas",2,1748,3496,Supplier C
50625,2017-04-01,1,Purchase,"Sneakers type 2, Adidas",1,1023,1023,Supplier C
50625,2017-04-01,1,Purchase,"Sneakers type 3, Adidas",1,1637,1637,Supplier C
50626,2017-04-01,1,Purchase,"Sneakers type 5, Adidas",3,783,2349,Supplier C
50626,2017-04-01,1,Purchase,"Sneakers type 6, Adidas",1,1224,1224,Supplier C
50626,2017-04-01,1,Purchase,"Slippers type 1, Adidas",3,195,585,Supplier C
50626,2017-04-01,1,Purchase,"Slippers type 2, Adidas",1,346,346,Supplier C
50626,2017-04-01,1,Purchase,"Slippers type 3, Adidas",2,151,302,Supplier C
50626,2017-04-01,1,Purchase,"Boots type 1, Adidas",2,3593,7186,Supplier C
50626,2017-04-01,1,Purchase,"Boots type 2, Adidas",2,3309,6618,Supplier C
50626,2017-04-01,1,Purchase,"Boots type 3, Adidas",1,2999,2999,Supplier C
50626,2017-04-01,1,Purchase,"Boots type 4, Adidas",2,3411,6822,Supplier C
50627,2017-04-01,1,Purchase,"Boots type 5, Adidas",1,1563,1563,Supplier B
50627,2017-04-01,1,Purchase,"Boots type 6, Adidas",5,2714,13570,Supplier B
50628,2017-04-01,1,Purchase,"Shoes type 1, Adidas",1,1875,1875,Supplier B
50628,2017-04-01,1,Purchase,"Shoes type 2, Adidas",4,1761,7044,Supplier B
50628,2017-04-01,1,Purchase,"Shoes type 3, Adidas",3,1608,4824,Supplier B
50628,2017-04-01,1,Purchase,"Shoes type 4, Adidas",1,1698,1698,Supplier B
50628,2017-04-01,1,Purchase,"Belt type 2, Adidas",2,159,318,Supplier B
50628,2017-04-01,1,Purchase,"Belt type 3, Adidas",1,203,203,Supplier B
50628,2017-04-01,1,Purchase,"Cufflinks type 2, Adidas",1,207,207,Supplier B
50628,2017-04-01,1,Purchase,"Cufflinks type 3, Adidas",1,187,187,Supplier B
50628,2017-04-01,1,Purchase,"Cufflinks type 4, Adidas",2,493,986,Supplier B
50628,2017-04-01,1,Purchase,"Cufflinks type 5, Adidas",3,342,1026,Supplier B
50628,2017-04-01,1,Purchase,"Cufflinks type 7, Adidas",3,184,552,Supplier B
50628,2017-04-01,1,Purchase,"Ball type 1, Adidas",1,31,31,Supplier B
50628,2017-04-01,1,Purchase,"Ball type 2, Adidas",3,45,135,Supplier B
50628,2017-04-01,1,Purchase,"Hat type 1, Adidas",3,123,369,Supplier B
50628,2017-04-01,1,Purchase,"Hat type 2, Adidas",2,136,272,Supplier B
50628,2017-04-01,1,Purchase,"Hat type 4, Adidas",3,280,840,Supplier B
50628,2017-04-01,1,Purchase,"Hat type 7, Adidas",2,176,352,Supplier B
50628,2017-04-01,1,Purchase,"Hat type 8, Adidas",1,152,152,Supplier B
50628,2017-04-01,1,Purchase,"Cap type 2, Adidas",4,292,1168,Supplier B
50628,2017-04-01,1,Purchase,"Cap type 3, Adidas",1,197,197,Supplier B
50628,2017-04-01,1,Purchase,"Socks type 2, Adidas",1,56,56,Supplier B
50628,2017-04-01,1,Purchase,"Socks type 3, Adidas",2,251,502,Supplier B
50628,2017-04-01,1,Purchase,"Socks type 5, Adidas",5,354,1770,Supplier B
50628,2017-04-01,1,Purchase,"Socks type 6, Adidas",4,388,1552,Supplier B
50629,2017-04-01,1,Purchase,"Top type 1, Adidas",2,364,728,Supplier C
50629,2017-04-01,1,Purchase,"Top type 2, Adidas",1,168,168,Supplier C
50630,2017-04-01,1,Purchase,"T-shirt type 2, Adidas",2,258,516,Supplier B
50630,2017-04-01,1,Purchase,"T-shirt type 4, Adidas",2,144,288,Supplier B
50630,2017-04-01,1,Purchase,"T-shirt type 5, Adidas",1,303,303,Supplier B
50630,2017-04-01,1,Purchase,"T-shirt type 6, Adidas",1,179,179,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 1, Adidas",3,828,2484,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 4, Adidas",1,705,705,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 5, Adidas",2,479,958,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 7, Adidas",2,954,1908,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 8, Adidas",2,1053,2106,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 9, Adidas",1,205,205,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 10, Adidas",2,580,1160,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 11, Adidas",3,884,2652,Supplier B
50630,2017-04-01,1,Purchase,"Trousers type 12, Adidas",2,447,894,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 4, Adidas",2,186,372,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 5, Adidas",1,779,779,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 6, Adidas",1,606,606,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 7, Adidas",2,795,1590,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 8, Adidas",2,355,710,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 9, Adidas",3,838,2514,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 10, Adidas",4,205,820,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 11, Adidas",1,310,310,Supplier B
50630,2017-04-01,1,Purchase,"Shirt type 12, Adidas",1,456,456,Supplier B
50631,2017-04-01,1,Purchase,"Sneakers type 1, Puma",2,1628,3256,Supplier A
50631,2017-04-01,1,Purchase,"Sneakers type 2, Puma",2,982,1964,Supplier A
50631,2017-04-01,1,Purchase,"Sneakers type 3, Puma",2,1965,3930,Supplier A
50631,2017-04-01,1,Purchase,"Sneakers type 4, Puma",1,912,912,Supplier A
50631,2017-04-01,1,Purchase,"Sneakers type 5, Puma",3,703,2109,Supplier A
50631,2017-04-01,1,Purchase,"Sneakers type 6, Puma",1,1564,1564,Supplier A
50631,2017-04-01,1,Purchase,"Slippers type 1, Puma",1,189,189,Supplier A
50631,2017-04-01,1,Purchase,"Boots type 1, Puma",2,3778,7556,Supplier A
50631,2017-04-01,1,Purchase,"Boots type 4, Puma",2,3631,7262,Supplier A
50631,2017-04-01,1,Purchase,"Boots type 5, Puma",1,1286,1286,Supplier A
50631,2017-04-01,1,Purchase,"Boots type 6, Puma",3,1361,4083,Supplier A
50631,2017-04-01,1,Purchase,"Shoes type 1, Puma",1,2265,2265,Supplier A
50631,2017-04-01,1,Purchase,"Shoes type 2, Puma",2,2032,4064,Supplier A
50631,2017-04-01,1,Purchase,"Shoes type 4, Puma",5,1802,9010,Supplier A
50631,2017-04-01,1,Purchase,"Belt type 1, Puma",3,191,573,Supplier A
50631,2017-04-01,1,Purchase,"Belt type 2, Puma",4,146,584,Supplier A
50631,2017-04-01,1,Purchase,"Belt type 3, Puma",1,342,342,Supplier A
50631,2017-04-01,1,Purchase,"Cufflinks type 1, Puma",2,135,270,Supplier A
50631,2017-04-01,1,Purchase,"Cufflinks type 2, Puma",4,253,1012,Supplier A
50631,2017-04-01,1,Purchase,"Cufflinks type 3, Puma",2,390,780,Supplier A
50631,2017-04-01,1,Purchase,"Cufflinks type 4, Puma",2,495,990,Supplier A
50631,2017-04-01,1,Purchase,"Cufflinks type 6, Puma",2,205,410,Supplier A
50631,2017-04-01,1,Purchase,"Cufflinks type 7, Puma",4,125,500,Supplier A
50631,2017-04-01,1,Purchase,"Ball type 2, Puma",2,45,90,Supplier A
50631,2017-04-01,1,Purchase,"Hat type 2, Puma",3,220,660,Supplier A
50631,2017-04-01,1,Purchase,"Hat type 3, Puma",1,249,249,Supplier A
50631,2017-04-01,1,Purchase,"Hat type 4, Puma",3,251,753,Supplier A
50631,2017-04-01,1,Purchase,"Hat type 5, Puma",1,140,140,Supplier A
50631,2017-04-01,1,Purchase,"Hat type 6, Puma",2,251,502,Supplier A
50631,2017-04-01,1,Purchase,"Hat type 8, Puma",2,290,580,Supplier A
50631,2017-04-01,1,Purchase,"Cap type 2, Puma",1,190,190,Supplier A
50631,2017-04-01,1,Purchase,"Socks type 2, Puma",1,257,257,Supplier A
50632,2017-04-01,1,Purchase,"Socks type 5, Puma",3,382,1146,Supplier C
50632,2017-04-01,1,Purchase,"Top type 1, Puma",1,238,238,Supplier C
50632,2017-04-01,1,Purchase,"Top type 4, Puma",3,131,393,Supplier C
50632,2017-04-01,1,Purchase,"T-shirt type 1, Puma",1,134,134,Supplier C
50632,2017-04-01,1,Purchase,"T-shirt type 3, Puma",2,389,778,Supplier C
50632,2017-04-01,1,Purchase,"T-shirt type 4, Puma",1,184,184,Supplier C
50632,2017-04-01,1,Purchase,"T-shirt type 5, Puma",1,139,139,Supplier C
50632,2017-04-01,1,Purchase,"T-shirt type 6, Puma",1,110,110,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 1, Puma",5,418,2090,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 2, Puma",3,590,1770,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 3, Puma",1,258,258,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 4, Puma",1,919,919,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 5, Puma",1,1207,1207,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 6, Puma",2,761,1522,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 8, Puma",1,482,482,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 9, Puma",1,499,499,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 10, Puma",2,1039,2078,Supplier C
50632,2017-04-01,1,Purchase,"Trousers type 11, Puma",2,329,658,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 2, Puma",1,494,494,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 4, Puma",1,542,542,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 5, Puma",1,622,622,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 6, Puma",2,330,660,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 8, Puma",1,264,264,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 11, Puma",2,410,820,Supplier C
50632,2017-04-01,1,Purchase,"Shirt type 12, Puma",3,328,984,Supplier C
50632,2017-04-01,1,Purchase,"Sneakers type 2, Reebok",2,712,1424,Supplier C
50632,2017-04-01,1,Purchase,"Sneakers type 3, Reebok",2,1138,2276,Supplier C
50633,2017-04-01,1,Purchase,"Sneakers type 6, Reebok",3,1069,3207,Supplier A
50633,2017-04-01,1,Purchase,"Slippers type 1, Reebok",3,312,936,Supplier A
50634,2017-04-01,1,Purchase,"Slippers type 3, Reebok",2,243,486,Supplier B
50635,2017-04-01,1,Purchase,"Boots type 1, Reebok",1,2535,2535,Supplier C
50635,2017-04-01,1,Purchase,"Boots type 2, Reebok",2,1213,2426,Supplier C
50635,2017-04-01,1,Purchase,"Boots type 3, Reebok",3,3394,10182,Supplier C
