date,shop_id,cost_type,cost_plan,cost_real
2016-12-01,12,Other expenses,843.0854896117198,802.9385615349712
2017-01-01,12,Salary,10919.964436875607,8806.4229329642
2017-01-01,12,Rent,6010.714285714286,6010.714285714286
2017-01-01,12,Utilities,656.1648459855678,656.1648459855678
2017-01-01,12,Security,328.08242299278396,345.3499189397726
2017-01-01,12,Stationery,145.3059783939093,146.77371554940333
2017-01-01,12,Marketing,1921.0089241024848,1536.807139281988
2017-01-01,12,Other expenses,854.7410493759371,863.3747973494314
2017-02-01,12,Salary,8927.295404593122,8115.723095084656
2017-02-01,12,Rent,6010.714285714286,6010.714285714286
2017-02-01,12,Utilities,747.9588544397594,628.5368524703861
2017-02-01,12,Security,317.0312255867112,310.8149270457953
2017-02-01,12,Stationery,197.69556109707278,184.76220663277832
2017-02-01,12,Marketing,1948.4642426581966,1571.342131175965
2017-02-01,12,Other expenses,815.8891834952128,777.0373176144883
2017-03-01,12,Salary,7141.836323674497,8115.723095084656
2017-03-01,12,Rent,6010.714285714286,6010.714285714286
2017-03-01,12,Utilities,616.7949552264338,656.1648459855678
2017-03-01,12,Security,368.0048736222216,331.53592218218165
2017-03-01,12,Stationery,222.4053477972135,198.57620339036922
2017-03-01,12,Marketing,1728.4763442935614,1899.424554168749
2017-03-01,12,Other expenses,803.4565864133808,854.7410493759371
2017-04-01,12,Salary,10039.32214357919,9842.472689783519
2017-04-01,12,Rent,6010.714285714286,6010.714285714286
2017-04-01,12,Utilities,665.1439438780019,739.0488265311133
2017-04-01,12,Security,399.362646261953,338.4429205609771
2017-04-01,12,Stationery,185.3838364868699,151.95396433349993
2017-04-01,12,Marketing,2020.2970257976694,1726.749594698863
2017-04-01,12,Other expenses,889.2760412699145,863.3747973494314
2017-05-01,12,Salary,8545.683744164671,8720.085453229256
2017-05-01,12,Rent,6010.714285714286,6010.714285714286
2017-05-01,12,Utilities,753.8298030617356,739.0488265311133
2017-05-01,12,Security,432.3435635207013,369.52441326555663
2017-05-01,12,Stationery,201.77069014056212,164.04121149639195
2017-05-01,12,Marketing,1991.978332444608,1778.5520825398287
2017-05-01,12,Other expenses,815.8891834952128,777.0373176144883
2017-06-01,12,Salary,9557.559006658206,7770.3731761448835
2017-06-01,12,Rent,6010.714285714286,6010.714285714286
2017-06-01,12,Utilities,704.513834637136,690.6998378795452
2017-06-01,12,Security,393.69890759134074,345.3499189397726
2017-06-01,12,Stationery,171.82885216848382,184.76220663277832
2017-06-01,12,Marketing,2125.97410099324,1968.4945379567037
2017-06-01,12,Other expenses,879.9515934585406,966.9797730313633
2017-07-01,12,Salary,7217.813305841246,8202.060574819598
2017-07-01,12,Rent,6010.714285714286,6010.714285714286
2017-07-01,12,Utilities,815.5783685681669,663.0718443643633
2017-07-01,12,Security,338.09757064203734,379.8849108337498
2017-07-01,12,Stationery,175.5240963011394,164.04121149639195
2017-07-01,12,Marketing,2224.0534779721356,1933.9595460627265
2017-07-01,12,Other expenses,782.5629163175247,889.2760412699143
2017-08-01,12,Salary,6531.430341948448,7684.035696409939
2017-08-01,12,Rent,6010.714285714286,6010.714285714286
2017-08-01,12,Utilities,687.3154086739353,739.0488265311133
2017-08-01,12,Security,359.0257757297875,317.7219254245907
2017-08-01,12,Stationery,159.11997515150017,167.49471068578967
2017-08-01,12,Marketing,2343.1992000063565,1985.762033903692
2017-08-01,12,Other expenses,991.4996172760871,854.7410493759371
2017-09-01,12,Salary,7692.669444383433,8547.41049375937
2017-09-01,12,Rent,6010.714285714286,6010.714285714286
2017-09-01,12,Utilities,545.9982218437804,587.0948621976133
2017-09-01,12,Security,466.77495043899654,376.43141164435207
2017-09-01,12,Stationery,208.9367009585624,189.9424554168749
2017-09-01,12,Marketing,2104.9077559379134,1830.3545703807945
2017-09-01,12,Other expenses,873.7352949176245,992.881016951846
2017-10-01,12,Salary,8109.679471503208,8029.385615349712
2017-10-01,12,Rent,6010.714285714286,6010.714285714286
2017-10-01,12,Utilities,648.1527278661652,704.513834637136
2017-10-01,12,Security,337.23419584468786,321.17542461398847
2017-10-01,12,Stationery,164.43836390317267,153.68071392819877
2017-10-01,12,Marketing,1467.7371554940335,1467.7371554940335
2017-10-01,12,Other expenses,1056.770751955704,880.64229329642
2017-11-01,12,Salary,9251.924328396508,8115.723095084656
2017-11-01,12,Rent,6010.714285714286,6010.714285714286
2017-11-01,12,Utilities,702.0963852045576,656.1648459855678
2017-11-01,12,Security,267.4389772269599,303.90792866699985
2017-11-01,12,Stationery,201.40807272567537,186.4889562274772
2017-11-01,12,Marketing,1853.838364868699,1519.5396433349993
2017-11-01,12,Other expenses,896.8737394865893,846.1073014024428
2017-12-01,12,Salary,8981.688016826134,8720.085453229256
2017-12-01,12,Rent,6010.714285714286,6010.714285714286
2017-12-01,12,Utilities,668.044883197096,642.3508492279769
2017-12-01,12,Security,381.2663105095089,397.15240678073843
2017-12-01,12,Stationery,190.9439701818002,167.49471068578967
2017-12-01,12,Marketing,1555.8013848236753,1830.3545703807945
2017-12-01,12,Other expenses,973.0233966128092,846.1073014024428
2018-01-01,12,Salary,8682.960336943232,7684.035696409939
2018-01-01,12,Rent,6010.714285714286,6010.714285714286
2018-01-01,12,Utilities,723.5771501626115,745.9558249099088
2018-01-01,12,Security,391.4886681101262,359.16391569736345
2018-01-01,12,Stationery,136.7758353960969,153.68071392819877
2018-01-01,12,Marketing,2395.865062644672,1916.6920501157376
2018-01-01,12,Other expenses,958.3460250578689,863.3747973494314
2018-02-01,12,Salary,10822.40308477512,9410.785291108801
2018-02-01,12,Rent,6010.714285714286,6010.714285714286
2018-02-01,12,Utilities,885.8916120643045,732.1418281523178
2018-02-01,12,Security,467.25844032551225,379.8849108337498
2018-02-01,12,Stationery,154.0951338309265,167.49471068578967
2018-02-01,12,Marketing,2312.463057220717,1864.8895622747718
2018-02-01,12,Other expenses,843.0854896117198,802.9385615349712
2018-03-01,12,Salary,9170.767097445661,8115.723095084656
2018-03-01,12,Rent,6010.714285714286,6010.714285714286
2018-03-01,12,Utilities,558.3617489418243,649.2578476067724
2018-03-01,12,Security,381.2663105095089,331.53592218218165
2018-03-01,12,Stationery,167.84006060472947,186.4889562274772
2018-03-01,12,Marketing,1654.0534367620407,1778.5520825398287
2018-03-01,12,Other expenses,843.9488644090692,733.8685777470167
2018-04-01,12,Salary,6898.364630821958,8115.723095084656
2018-04-01,12,Rent,6010.714285714286,6010.714285714286
2018-04-01,12,Utilities,576.8725045969961,663.0718443643633
2018-04-01,12,Security,301.8358291533612,317.7219254245907
2018-04-01,12,Stationery,194.31113189146302,160.58771230699423
2018-04-01,12,Marketing,1455.3045584122017,1485.004651441022
2018-04-01,12,Other expenses,861.9933976736723,828.8398054554541
2018-05-01,12,Salary,10153.287616829313,9065.43537216903
2018-05-01,12,Rent,6010.714285714286,6010.714285714286
2018-05-01,12,Utilities,858.6780384518506,766.6768200462951
2018-05-01,12,Security,444.1890657403354,376.43141164435207
2018-05-01,12,Stationery,193.56862956574253,164.04121149639195
2018-05-01,12,Marketing,1413.862568139429,1536.807139281988
2018-05-01,12,Other expenses,859.144260842419,923.8110331638915
2018-06-01,12,Salary,11712.542500842388,9842.472689783519
2018-06-01,12,Rent,6010.714285714286,6010.714285714286
2018-06-01,12,Utilities,682.4114398249906,656.1648459855678
2018-06-01,12,Security,395.2529822265697,362.6174148867612
2018-06-01,12,Stationery,174.41897656053214,157.13421311759652
2018-06-01,12,Marketing,1883.5384578975197,1864.8895622747718
2018-06-01,12,Other expenses,951.4390266790734,820.2060574819599
2018-07-01,12,Salary,8868.58591837336,9238.110331638914
2018-07-01,12,Rent,6010.714285714286,6010.714285714286
2018-07-01,12,Utilities,700.7840555125865,787.3978151826814
2018-07-01,12,Security,400.2605560511963,328.0824229927839
2018-07-01,12,Stationery,187.0069811058868,196.84945379567034
2018-07-01,12,Marketing,1525.0652420380356,1657.6796109109082
2018-07-01,12,Other expenses,903.435387946445,828.8398054554541
2018-08-01,12,Salary,9630.945864432906,9928.81016951846
2018-08-01,12,Rent,6010.714285714286,6010.714285714286
2018-08-01,12,Utilities,782.0103564472209,766.6768200462951
2018-08-01,12,Security,391.9376230047478,334.98942137157934
2018-08-01,12,Stationery,172.7612969496212,198.57620339036922
2018-08-01,12,Marketing,1775.6166082288407,1951.227042009715
2018-08-01,12,Other expenses,929.5956443061327,837.4735534289484
2018-09-01,12,Salary,8884.126664725649,9065.43537216903
2018-09-01,12,Rent,6010.714285714286,6010.714285714286
2018-09-01,12,Utilities,711.5589729835074,697.6068362583405
2018-09-01,12,Security,390.245408401943,390.245408401943
2018-09-01,12,Stationery,133.65041862969198,155.40746352289764
2018-09-01,12,Marketing,1910.9937764532315,1605.8771230699424
2018-09-01,12,Other expenses,1200.7816681535892,984.2472689783518
2018-10-01,12,Salary,8884.126664725649,
2018-10-01,12,Rent,6010.714285714286,
2018-10-01,12,Utilities,711.5589729835074,
2018-10-01,12,Security,390.245408401943,
2018-10-01,12,Stationery,133.65041862969198,
2018-10-01,12,Marketing,1910.9937764532315,
2018-10-01,12,Other expenses,1200.7816681535892,
2018-11-01,12,Salary,8884.126664725649,
2018-11-01,12,Rent,6010.714285714286,
2018-11-01,12,Utilities,711.5589729835074,
2018-11-01,12,Security,390.245408401943,
2018-11-01,12,Stationery,133.65041862969198,
2018-11-01,12,Marketing,1910.9937764532315,
2018-11-01,12,Other expenses,1200.7816681535892,
2018-12-01,12,Salary,8884.126664725649,
2018-12-01,12,Rent,6010.714285714286,
2018-12-01,12,Utilities,711.5589729835074,
2018-12-01,12,Security,390.245408401943,
2018-12-01,12,Stationery,133.65041862969198,
2018-12-01,12,Marketing,1910.9937764532315,
2018-12-01,12,Other expenses,1200.7816681535892,
